,treino,previsto
gamma1,[0.7911525137028831],[0.7909624576568604]
gamma2,[0.007468944436742619],[0.007417450193315744]
gamma3,[0.3833047283684954],[0.38343384861946106]
gamma4,[0.30461586515781447],[0.30454471707344055]
JIX,[-0.2872035864745557],[-0.2867792546749115]
JIY,[0.6623205548983861],[0.6619821786880493]
JIZ,[-0.2952427056704183],[-0.2951655685901642]
JXI,[-0.8825503740913454],[-0.8821389079093933]
JYI,[-0.05333894071130718],[-0.05348017439246178]
JZI,[0.4563627662832759],[0.45612257719039917]
JXX,[0.35697982544055074],[0.3567284345626831]
JXY,[-0.8706931801415108],[-0.8704442977905273]
JXZ,[-0.0059663070718503075],[-0.006147660780698061]
JYX,[-0.6081501633286799],[-0.6078103184700012]
JYY,[-0.930926402572763],[-0.9306206107139587]
JYZ,[0.9592415959706198],[0.9591160416603088]
JZX,[0.40975020468332324],[0.4098659157752991]
JZY,[-0.27806031697958034],[-0.2780474126338959]
JZZ,[0.5519991186261384],[0.5521135330200195]
