,treino,previsto
gamma1,[0.4121982082245681],[0.4120101034641266]
gamma2,[0.3921160702731351],[0.3920919597148895]
gamma3,[0.4143186456422864],[0.41406548023223877]
gamma4,[0.14720958617343982],[0.14726173877716064]
JIX,[0.36848190482414656],[0.3684901297092438]
JIY,[-0.8083253830463917],[-0.8078069686889648]
JIZ,[-0.6661703874666143],[-0.6660662293434143]
JXI,[0.21024771548237609],[0.21005824208259583]
JYI,[-0.34392793595973714],[-0.3437801003456116]
JZI,[0.8292446415583807],[0.8290994763374329]
JXX,[0.5761022388154311],[0.5758940577507019]
JXY,[0.7293919108689626],[0.7291221022605896]
JXZ,[-0.17093465529655072],[-0.17107844352722168]
JYX,[0.6576844368628596],[0.6574925184249878]
JYY,[0.13409102615190394],[0.13397350907325745]
JYZ,[0.6612263399279708],[0.6611751317977905]
JZX,[-0.3576098895078468],[-0.35723793506622314]
JZY,[0.09643259359449252],[0.09631060808897018]
JZZ,[-0.11943636623090592],[-0.1193062886595726]
