,treino,previsto
gamma1,[0.8987383567957395],[0.8988589644432068]
gamma2,[0.5675682084836022],[0.5675119161605835]
gamma3,[0.230046952051981],[0.23001396656036377]
gamma4,[0.523269597544914],[0.5233362317085266]
JXX,[-0.9181825549143148],[-0.9180623888969421]
JXY,[-0.16293478520770655],[-0.16294392943382263]
JXZ,[-0.9526802754794608],[-0.9526235461235046]
JYX,[-0.7950883060600384],[-0.7950340509414673]
JYY,[-0.47238671865091586],[-0.4721810221672058]
JYZ,[0.9311461864746311],[0.9311515092849731]
JZX,[-0.036894444765783074],[-0.036718934774398804]
JZY,[0.09337554885649313],[0.09346548467874527]
JZZ,[0.8348075571017148],[0.8348386287689209]
JIX,[-0.2963074883442347],[-0.2962024509906769]
JIY,[-0.13962750801980395],[-0.139542356133461]
JIZ,[-0.0926582728208516],[-0.09253693372011185]
JXI,[-0.31306051824349357],[-0.3129613995552063]
JYI,[0.024888729848817848],[0.024963947013020515]
JZI,[-0.21516919708905635],[-0.2152681201696396]
