,treino,previsto
gamma1,[0.9059729815293226],[0.9054270386695862]
gamma2,[0.05882432741086607],[0.05881241336464882]
gamma3,[0.8188201278420804],[0.8194637894630432]
gamma4,[0.07460963363587747],[0.07456189393997192]
JXX,[-0.4519037210433372],[-0.4511672258377075]
JXY,[0.6206961044701675],[0.620675265789032]
JXZ,[0.3811853060773691],[0.3802546262741089]
JYX,[0.2029140774554663],[0.20290814340114594]
JYY,[0.11638009550669604],[0.11724016815423965]
JYZ,[0.322642171744002],[0.32265138626098633]
JZX,[-0.709394410579794],[-0.7090457677841187]
JZY,[-0.11989041615046037],[-0.11938018351793289]
JZZ,[-0.6754653552222227],[-0.6746554970741272]
JIX,[-0.05085864262290385],[-0.05120813101530075]
JIY,[0.31494500531451064],[0.3152000904083252]
JIZ,[0.3328209422496762],[0.33291396498680115]
JXI,[-0.7147992941492645],[-0.7154082655906677]
JYI,[-0.9782791138198641],[-0.9779175519943237]
JZI,[-0.25049101587327116],[-0.2501949965953827]
