,treino,previsto
gamma1,[0.5628688113018914],[0.5419949889183044]
gamma2,[0.1447411064167936],[0.13374243676662445]
gamma3,[0.6212680126015702],[0.6094121932983398]
gamma4,[0.9354403775856178],[0.9120507836341858]
JIX,[-0.45701777348010886],[-0.44121721386909485]
JIY,[0.08381318894888312],[0.09907585382461548]
JIZ,[0.41626068745402045],[0.500791072845459]
JXI,[0.917191422295486],[0.8468727469444275]
JYI,[-0.2618426626154975],[-0.20481416583061218]
JZI,[0.06558319034107951],[0.07452108711004257]
JXX,[-0.2505554106105863],[-0.24178916215896606]
JXY,[0.1001806372651497],[0.103038489818573]
JXZ,[0.6830199055618982],[0.6064380407333374]
JYX,[0.9856124726433224],[0.9840617179870605]
JYY,[0.8570814910534756],[0.7813300490379333]
JYZ,[0.8766170981231314],[0.887447714805603]
JZX,[-0.891220563811497],[-0.8685900568962097]
JZY,[-0.5173986975921827],[-0.4719821810722351]
JZZ,[0.8920340765929551],[0.8759592771530151]
