,treino,previsto
gamma1,[0.7976834640931965],[0.7101191282272339]
gamma2,[0.6715515831338204],[0.6310611367225647]
gamma3,[0.04510972210455566],[-0.009127608500421047]
gamma4,[0.4658771443546851],[0.4150441884994507]
JIX,[0.09360310707326613],[0.15883086621761322]
JIY,[-0.751762199047689],[-0.7962236404418945]
JIZ,[-0.439812774919055],[-0.2640199661254883]
JXI,[-0.13859556840738407],[-0.23238791525363922]
JYI,[-0.9662104295599947],[-0.8722432851791382]
JZI,[-0.0036095623537208965],[-0.09037172794342041]
JXX,[0.9040597871742617],[0.8484756946563721]
JXY,[-0.14288133986122675],[-0.23870927095413208]
JXZ,[0.6680513959234107],[0.47911956906318665]
JYX,[0.9200527003028165],[0.727713942527771]
JYY,[-0.9591939086411334],[-0.8477959036827087]
JYZ,[-0.9739188441020281],[-0.8690149784088135]
JZX,[-0.12798590426185763],[-0.16894204914569855]
JZY,[0.9198433596040032],[0.871049702167511]
JZZ,[-0.09101376905350467],[0.07152660936117172]
