,treino,previsto
gamma1,[0.6486196600598926],[0.648530900478363]
gamma2,[0.3600039055970481],[0.359846830368042]
gamma3,[0.7436517163788576],[0.7435879707336426]
gamma4,[0.3870233101693551],[0.38706880807876587]
JXX,[-0.012052371670506545],[-0.011810654774308205]
JXY,[-0.7209990500522725],[-0.720696747303009]
JXZ,[-0.974270856363531],[-0.9738220572471619]
JYX,[-0.8303830380614758],[-0.8303418159484863]
JYY,[-0.4467194556101548],[-0.4464203715324402]
JYZ,[-0.6123969250196721],[-0.6123704314231873]
JZX,[0.1360202390272387],[0.13591048121452332]
JZY,[0.058337161073580335],[0.05843386426568031]
JZZ,[-0.6104254479830256],[-0.6104305386543274]
JIX,[0.5203229566195489],[0.520076334476471]
JIY,[0.027633204606499318],[0.027440784499049187]
JIZ,[0.9942043682387769],[0.9937328696250916]
JXI,[0.07844212328817135],[0.07859136909246445]
JYI,[0.8711112121391873],[0.8709238171577454]
JZI,[-0.7433546640431199],[-0.7433210015296936]
