,treino,previsto
gamma1,[0.7215400323407826],[0.7209469676017761]
gamma2,[0.22876222127045265],[0.22947627305984497]
gamma3,[0.9452706955539223],[0.9435206055641174]
gamma4,[0.9014274576114836],[0.8991066217422485]
JXX,[0.3031859454455259],[0.3020058274269104]
JXY,[0.5774467022710263],[0.5773398280143738]
JXZ,[-0.8122808264515302],[-0.8107876181602478]
JYX,[-0.9433050469559874],[-0.9426019787788391]
JYY,[0.6715302078397394],[0.6694927215576172]
JYZ,[-0.13446586418989326],[-0.1345297247171402]
JZX,[0.524560164915884],[0.5233849883079529]
JZY,[-0.9957878932977786],[-0.9937276244163513]
JZZ,[-0.10922561189039715],[-0.10959253460168839]
JIX,[-0.7312715117751976],[-0.7294878959655762]
JIY,[0.6948674738744653],[0.6946937441825867]
JIZ,[0.5275492379532281],[0.5270867347717285]
JXI,[-0.4898619485211566],[-0.48915326595306396]
JYI,[-0.009129825816118098],[-0.009453801438212395]
JZI,[-0.10101787042252375],[-0.10089597851037979]
