,treino,previsto
gamma1,[0.4121982082245681],[0.41238129138946533]
gamma2,[0.3921160702731351],[0.3920947015285492]
gamma3,[0.4143186456422864],[0.41435861587524414]
gamma4,[0.14720958617343982],[0.14701221883296967]
JXX,[0.5761022388154311],[0.5766181349754333]
JXY,[0.7293919108689626],[0.7300524711608887]
JXZ,[-0.17093465529655072],[-0.1710873246192932]
JYX,[0.6576844368628596],[0.6578308939933777]
JYY,[0.13409102615190394],[0.1338896006345749]
JYZ,[0.6612263399279708],[0.6610645651817322]
JZX,[-0.3576098895078468],[-0.35858026146888733]
JZY,[0.09643259359449252],[0.09687063097953796]
JZZ,[-0.11943636623090592],[-0.11970753222703934]
JIX,[0.36848190482414656],[0.3683748245239258]
JIY,[-0.8083253830463917],[-0.808585524559021]
JIZ,[-0.6661703874666143],[-0.6657295823097229]
JXI,[0.21024771548237609],[0.2112846076488495]
JYI,[-0.34392793595973714],[-0.34406420588493347]
JZI,[0.8292446415583807],[0.8297110795974731]
