,treino,previsto
gamma1,[0.30821956876132295],[0.4116562306880951]
gamma2,[0.4007024373711281],[0.3763279914855957]
gamma3,[0.8816498189519364],[0.7912777066230774]
gamma4,[0.012715156358592217],[-0.007686431985348463]
JIX,[-0.8504124862537785],[-0.7278160452842712]
JIY,[0.5320014716444283],[0.486376017332077]
JIZ,[0.944187335187751],[0.9026519060134888]
JXI,[-0.16941362221762857],[0.07160438597202301]
JYI,[0.889752232974109],[0.9374262690544128]
JZI,[-0.1410672442944536],[-0.23968727886676788]
JXX,[0.24322790321746246],[0.1559351235628128]
JXY,[0.8389083130549975],[0.9215248227119446]
JXZ,[-0.5924918257624066],[-0.4583851397037506]
JYX,[-0.920518135049899],[-0.9512086510658264]
JYY,[-0.6464582042697216],[-0.8195136785507202]
JYZ,[-0.9300242489872956],[-0.9262941479682922]
JZX,[-0.12107743052932629],[-0.017505614086985588]
JZY,[-0.7539648609946157],[-0.7618986368179321]
JZZ,[-0.8089635298967284],[-0.8622907996177673]
