,treino,previsto
gamma1,[0.4000793027167511],[0.3995571434497833]
gamma2,[0.2487457597737761],[0.2485920488834381]
gamma3,[0.13798799437073161],[0.1378851681947708]
gamma4,[0.4232457334469961],[0.4230779707431793]
JIX,[-0.8662320473144967],[-0.8654387593269348]
JIY,[-0.17351436714348134],[-0.17346635460853577]
JIZ,[-0.7789905321077226],[-0.7782658934593201]
JXI,[0.504222922837068],[0.5040671825408936]
JYI,[0.0225702197513038],[0.022501830011606216]
JZI,[-0.9006520110389387],[-0.9005754590034485]
JXX,[-0.9103850311286859],[-0.9094116687774658]
JXY,[0.4718687724460289],[0.4711650609970093]
JXZ,[-0.6913005045828078],[-0.6913582682609558]
JYX,[0.4674897796719699],[0.4674314558506012]
JYY,[0.26088743725565666],[0.26054513454437256]
JYZ,[0.008558276581305035],[0.008802642114460468]
JZX,[0.7115964277308915],[0.711630642414093]
JZY,[0.20511445829206787],[0.20492473244667053]
JZZ,[0.14671333687288302],[0.14667361974716187]
