,treino,previsto
gamma1,[0.5901527546316861],[0.5277183055877686]
gamma2,[0.6068757160405743],[0.7538596987724304]
gamma3,[0.9811690850890965],[0.6838662028312683]
gamma4,[0.7428108992904813],[0.4960717558860779]
JIX,[-0.2588867178073859],[-0.35876384377479553]
JIY,[0.9003708718663839],[0.8337830305099487]
JIZ,[-0.5999070717600636],[-0.13644416630268097]
JXI,[-0.4060517541652038],[-0.288546085357666]
JYI,[-0.16375735637421673],[-0.2981701195240021]
JZI,[-0.5253895926232446],[0.06575090438127518]
JXX,[-0.3972357250361773],[-0.21685358881950378]
JXY,[0.6815276211230483],[1.0797258615493774]
JXZ,[-0.020560708179608644],[-0.086187943816185]
JYX,[-0.8336387524805398],[-0.9433392882347107]
JYY,[0.6943414554288729],[0.7539131045341492]
JYZ,[-0.545152942348103],[-0.4920344054698944]
JZX,[0.5784393926365736],[0.43821993470191956]
JZY,[-0.8791840075310149],[-0.5445799827575684]
JZZ,[0.3181904168868892],[0.7794050574302673]
