,treino,previsto
gamma1,[0.752661321489852],[0.7523958086967468]
gamma2,[0.08640318215808296],[0.08653518557548523]
gamma3,[0.06123324013652631],[0.061050813645124435]
gamma4,[0.2552168722437148],[0.25518324971199036]
JXX,[0.897680879601374],[0.8970211744308472]
JXY,[-0.15185093946021722],[-0.15184971690177917]
JXZ,[-0.3876324692199542],[-0.38726359605789185]
JYX,[-0.810934207081069],[-0.8107630014419556]
JYY,[0.02335624132357239],[0.023650407791137695]
JYZ,[-0.6903533027098527],[-0.6900132894515991]
JZX,[-0.45154086728282516],[-0.4509908854961395]
JZY,[0.22117069365781794],[0.22089245915412903]
JZZ,[0.5527549260102405],[0.553070604801178]
JIX,[0.057870765880824626],[0.05832289159297943]
JIY,[0.1714937094997233],[0.1714995950460434]
JIZ,[0.6866524104671512],[0.6865077018737793]
JXI,[0.7972892825291862],[0.7966685891151428]
JYI,[0.7643730549373535],[0.7641203999519348]
JZI,[-0.27060839601498476],[-0.27068766951560974]
