,treino,previsto
gamma1,[0.7215400323407826],[0.7211494445800781]
gamma2,[0.22876222127045265],[0.2295311838388443]
gamma3,[0.9452706955539223],[0.9433189034461975]
gamma4,[0.9014274576114836],[0.8995934724807739]
JIX,[-0.7312715117751976],[-0.7296556234359741]
JIY,[0.6948674738744653],[0.6943577527999878]
JIZ,[0.5275492379532281],[0.5265045166015625]
JXI,[-0.4898619485211566],[-0.4894936978816986]
JYI,[-0.009129825816118098],[-0.00948574673384428]
JZI,[-0.10101787042252375],[-0.10078127682209015]
JXX,[0.3031859454455259],[0.30206602811813354]
JXY,[0.5774467022710263],[0.577865481376648]
JXZ,[-0.8122808264515302],[-0.8112686276435852]
JYX,[-0.9433050469559874],[-0.9432907700538635]
JYY,[0.6715302078397394],[0.6701152920722961]
JYZ,[-0.13446586418989326],[-0.1342717409133911]
JZX,[0.524560164915884],[0.5241468548774719]
JZY,[-0.9957878932977786],[-0.9932355284690857]
JZZ,[-0.10922561189039715],[-0.1092071607708931]
