,treino,previsto
gamma1,[0.4606660816810936],[0.46034130454063416]
gamma2,[0.961985163786831],[0.9610045552253723]
gamma3,[0.17655246550171377],[0.17639844119548798]
gamma4,[0.6047448911757226],[0.604209840297699]
JXX,[-0.7432552611528482],[-0.7425609230995178]
JXY,[-0.3032215345335192],[-0.30341100692749023]
JXZ,[0.7594986370688406],[0.7586187720298767]
JYX,[-0.11847555907257856],[-0.11790541559457779]
JYY,[-0.9427359472588261],[-0.9416556358337402]
JYZ,[0.7923633416986142],[0.7920362949371338]
JZX,[-0.7402518531783084],[-0.7394068837165833]
JZY,[0.2825321585235483],[0.28233957290649414]
JZZ,[0.23915971379161394],[0.23996281623840332]
JIX,[-0.08278658122587723],[-0.08212590962648392]
JIY,[0.75573580747802],[0.755861759185791]
JIZ,[-0.936307039182035],[-0.9347639083862305]
JXI,[-0.43514770769241484],[-0.4345700442790985]
JYI,[0.9235823398396055],[0.9226113557815552]
JZI,[0.32863746890923196],[0.32761257886886597]
