,treino,previsto
gamma1,[0.16722420906574653],[0.16721560060977936]
gamma2,[0.7281792514390089],[0.7270880341529846]
gamma3,[0.45794494925975726],[0.4576529860496521]
gamma4,[0.5049149694368028],[0.5047692060470581]
JIX,[-0.8583821458818548],[-0.8577054738998413]
JIY,[-0.1308244925173181],[-0.1302165687084198]
JIZ,[-0.5075004579580764],[-0.5066426992416382]
JXI,[-0.10862841764031073],[-0.10874009877443314]
JYI,[-0.48782436581795374],[-0.48687371611595154]
JZI,[0.7229725984230293],[0.7220812439918518]
JXX,[0.12087053202375708],[0.12034919857978821]
JXY,[0.48856793143996136],[0.488617479801178]
JXZ,[0.8530443734443238],[0.8521794676780701]
JYX,[-0.010164243217845925],[-0.010323070921003819]
JYY,[-0.06292454119659796],[-0.06322571635246277]
JYZ,[-0.7440855515429825],[-0.7434156537055969]
JZX,[0.5685450839408246],[0.5678175687789917]
JZY,[-0.8610006166330297],[-0.8609241843223572]
JZZ,[-0.27322762119529287],[-0.2731805145740509]
