,treino,previsto
gamma1,[0.77529863915214],[0.7749966382980347]
gamma2,[0.34274672680843743],[0.34271499514579773]
gamma3,[0.5901025879832493],[0.5899350047111511]
gamma4,[0.1603307626513215],[0.16024430096149445]
JIX,[0.8559831317553486],[0.8558254837989807]
JIY,[-0.6539462199039121],[-0.6534432768821716]
JIZ,[0.9412578465756445],[0.9406348466873169]
JXI,[-0.5237824485830533],[-0.5232375264167786]
JYI,[-0.07049588397328099],[-0.070295050740242]
JZI,[0.7955231915539118],[0.794913649559021]
JXX,[-0.28845257802171864],[-0.2882467806339264]
JXY,[0.016102540300439783],[0.015667159110307693]
JXZ,[-0.676948428038167],[-0.6765392422676086]
JYX,[0.922305841157107],[0.9220575094223022]
JYY,[0.9705653285538425],[0.9700698256492615]
JYZ,[-0.6566170474147057],[-0.6566413640975952]
JZX,[-0.7544846679233637],[-0.7541504502296448]
JZY,[-0.05489607943462049],[-0.054698314517736435]
JZZ,[0.03745363680889113],[0.03693348541855812]
