,treino,previsto
gamma1,[0.011103140095212849],[0.011141509748995304]
gamma2,[0.06936843811723081],[0.06935835629701614]
gamma3,[0.17029397548628933],[0.17052657902240753]
gamma4,[0.23062657285541344],[0.2306370586156845]
JXX,[0.8384859880845335],[0.8384114503860474]
JXY,[-0.6817044022321801],[-0.6813825368881226]
JXZ,[0.9895603626777179],[0.9884886741638184]
JYX,[-0.1740409161067018],[-0.173609659075737]
JYY,[-0.6337030386141642],[-0.6335961222648621]
JYZ,[-0.3078017914359601],[-0.3085593283176422]
JZX,[0.2615917474199978],[0.2617843449115753]
JZY,[-0.931611574528584],[-0.931045413017273]
JZZ,[-0.22563199046343807],[-0.225168377161026]
JIX,[0.9567097167419933],[0.9570825695991516]
JIY,[-0.8909546899790852],[-0.8905726671218872]
JIZ,[0.45132344234864985],[0.4512181878089905]
JXI,[-0.032276513351115144],[-0.032300520688295364]
JYI,[0.8834464903328145],[0.8846274614334106]
JZI,[-0.18629102358141614],[-0.18684253096580505]
