,treino,previsto
gamma1,[0.5142391923392725],[0.514045238494873]
gamma2,[0.12719542493136293],[0.1272544413805008]
gamma3,[0.822504261347236],[0.8223250508308411]
gamma4,[0.4384186353936572],[0.4382704496383667]
JXX,[0.8672964754196031],[0.8672501444816589]
JXY,[-0.2971753162130415],[-0.2970463037490845]
JXZ,[-0.11667111811504105],[-0.11641547083854675]
JYX,[-0.08656606787375187],[-0.08657097816467285]
JYY,[0.848272819486878],[0.8482773303985596]
JYZ,[-0.10800306244401559],[-0.10791855305433273]
JZX,[-0.37329493047038453],[-0.37296873331069946]
JZY,[0.005433166393849609],[0.005594123620539904]
JZZ,[-0.993975301245287],[-0.9940000176429749]
JIX,[0.7194568903837308],[0.7192400097846985]
JIY,[0.03055965702624408],[0.03052442893385887]
JIZ,[-0.7727784317840369],[-0.7725550532341003]
JXI,[-0.7587698727847505],[-0.7587814331054688]
JYI,[-0.3817575397810242],[-0.3816644549369812]
JZI,[0.7508252688674453],[0.7505863904953003]
