,treino,previsto
gamma1,[0.8419027314789557],[0.8420249819755554]
gamma2,[0.5995547289462685],[0.5990448594093323]
gamma3,[0.9174626648558603],[0.9172282218933105]
gamma4,[0.9721691074362717],[0.971607506275177]
JXX,[-0.20560347473354512],[-0.206105038523674]
JXY,[0.2831563075493455],[0.2828770875930786]
JXZ,[0.9776224208074429],[0.975817859172821]
JYX,[-0.07693397987474992],[-0.0760631263256073]
JYY,[0.9869700152033374],[0.9859476089477539]
JYZ,[0.9851439883172557],[0.9857683181762695]
JZX,[-0.5146489288531135],[-0.5149274468421936]
JZY,[-0.8547097742573173],[-0.8516630530357361]
JZZ,[-0.680197955540764],[-0.6784791946411133]
JIX,[0.07816312921162116],[0.07874372601509094]
JIY,[-0.42160711272055895],[-0.4193831980228424]
JIZ,[-0.9399261828977459],[-0.9341269731521606]
JXI,[0.3072715077855237],[0.3062829375267029]
JYI,[-0.5799826089005378],[-0.5794963836669922]
JZI,[-0.48544605004078156],[-0.48417383432388306]
