,treino,previsto
gamma1,[0.23418295948970536],[0.2342178374528885]
gamma2,[0.01999130622418077],[0.02002018317580223]
gamma3,[0.2667674610031978],[0.26669278740882874]
gamma4,[0.40766386296095714],[0.407587468624115]
JXX,[0.9982570783251581],[0.9980121850967407]
JXY,[-0.5812047362221744],[-0.5808939337730408]
JXZ,[0.283736870144214],[0.2837629020214081]
JYX,[-0.0817324744552066],[-0.08174888789653778]
JYY,[-0.09373513772371433],[-0.09377268701791763]
JYZ,[-0.01003461222164459],[-0.009742651134729385]
JZX,[-0.6155383155146357],[-0.6154530048370361]
JZY,[0.6610425472659434],[0.6607622504234314]
JZZ,[-0.8208687531188208],[-0.8206769824028015]
JIX,[-0.5465882812379024],[-0.5462984442710876]
JIY,[0.9245900716687656],[0.9242192506790161]
JIZ,[-0.7473382026982809],[-0.7471685409545898]
JXI,[0.4096338457432158],[0.4095796048641205]
JYI,[-0.8296294638984947],[-0.8291789889335632]
JZI,[-0.5051180301418299],[-0.5049490332603455]
