,treino,previsto
gamma1,[0.23418295948970536],[0.23420074582099915]
gamma2,[0.01999130622418077],[0.020014673471450806]
gamma3,[0.2667674610031978],[0.2667434513568878]
gamma4,[0.40766386296095714],[0.4076330065727234]
JIX,[-0.5465882812379024],[-0.5463078022003174]
JIY,[0.9245900716687656],[0.924221932888031]
JIZ,[-0.7473382026982809],[-0.7472671270370483]
JXI,[0.4096338457432158],[0.40979814529418945]
JYI,[-0.8296294638984947],[-0.8292604684829712]
JZI,[-0.5051180301418299],[-0.5050755143165588]
JXX,[0.9982570783251581],[0.9981213808059692]
JXY,[-0.5812047362221744],[-0.5809521079063416]
JXZ,[0.283736870144214],[0.2837969958782196]
JYX,[-0.0817324744552066],[-0.08171206712722778]
JYY,[-0.09373513772371433],[-0.09365148097276688]
JYZ,[-0.01003461222164459],[-0.009832163341343403]
JZX,[-0.6155383155146357],[-0.615505576133728]
JZY,[0.6610425472659434],[0.6607918739318848]
JZZ,[-0.8208687531188208],[-0.8208339810371399]
