,treino,previsto
gamma1,[0.8987383567957395],[0.8985095024108887]
gamma2,[0.5675682084836022],[0.567313015460968]
gamma3,[0.230046952051981],[0.22987063229084015]
gamma4,[0.523269597544914],[0.5230448246002197]
JIX,[-0.2963074883442347],[-0.2961033880710602]
JIY,[-0.13962750801980395],[-0.13936789333820343]
JIZ,[-0.0926582728208516],[-0.09253528714179993]
JXI,[-0.31306051824349357],[-0.3126474916934967]
JYI,[0.024888729848817848],[0.024865364655852318]
JZI,[-0.21516919708905635],[-0.215460404753685]
JXX,[-0.9181825549143148],[-0.9176360368728638]
JXY,[-0.16293478520770655],[-0.1626482605934143]
JXZ,[-0.9526802754794608],[-0.9523494243621826]
JYX,[-0.7950883060600384],[-0.7948851585388184]
JYY,[-0.47238671865091586],[-0.47206243872642517]
JYZ,[0.9311461864746311],[0.9307935833930969]
JZX,[-0.036894444765783074],[-0.03693455085158348]
JZY,[0.09337554885649313],[0.09338022023439407]
JZZ,[0.8348075571017148],[0.8342737555503845]
