,treino,previsto
gamma1,[0.7905476817951573],[0.7903071641921997]
gamma2,[0.1667763675050825],[0.1668471246957779]
gamma3,[0.30614199209589266],[0.30601179599761963]
gamma4,[0.6286784916754126],[0.6285303235054016]
JXX,[0.7935051924165137],[0.7932283878326416]
JXY,[0.5848239797390551],[0.5844035148620605]
JXZ,[0.7192273898749051],[0.7188396453857422]
JYX,[0.33162747111383184],[0.33138716220855713]
JYY,[-0.6290803677731216],[-0.6290286779403687]
JYZ,[-0.22014295985639176],[-0.22014477849006653]
JZX,[-0.5211412662436052],[-0.5207354426383972]
JZY,[0.5862575754447799],[0.5862653851509094]
JZZ,[-0.9816317794849116],[-0.9813679456710815]
JIX,[-0.3843864905324452],[-0.3840107023715973]
JIY,[0.15591575435007843],[0.15641146898269653]
JIZ,[-0.4687639291636485],[-0.46851298213005066]
JXI,[0.6157921028659785],[0.6153959631919861]
JYI,[-0.0655655579974792],[-0.06578375399112701]
JZI,[-0.3349603865251771],[-0.3347545862197876]
