,treino,previsto
gamma1,[0.11290250837191795],[0.11148049682378769]
gamma2,[0.5283496285730391],[0.52059406042099]
gamma3,[0.8586548576898659],[0.9167951941490173]
gamma4,[0.7976692295510386],[0.8621146082878113]
JIX,[-0.170512001382642],[-0.22437240183353424]
JIY,[-0.424599654760373],[-0.5082390308380127]
JIZ,[0.6894246819607532],[1.0271124839782715]
JXI,[-0.11245795401256231],[-0.1806134581565857]
JYI,[0.05745311741676429],[0.003961100243031979]
JZI,[0.10251839349884273],[0.08906149119138718]
JXX,[-0.3221938636021444],[-0.28636297583580017]
JXY,[0.2789912288854657],[0.3179994523525238]
JXZ,[0.8000753853551041],[0.7478339672088623]
JYX,[-0.8560194986251837],[-0.9463247060775757]
JYY,[0.12183085780051806],[0.17906421422958374]
JYZ,[-0.4719160020823525],[-0.5446048378944397]
JZX,[0.31134434749686246],[0.28514769673347473]
JZY,[0.24676066182700374],[0.2573658525943756]
JZZ,[-0.9085213503711735],[-0.9367336630821228]
