,treino,previsto
gamma1,[0.7911525137028831],[0.7925224304199219]
gamma2,[0.007468944436742619],[0.005410532467067242]
gamma3,[0.3833047283684954],[0.3142912685871124]
gamma4,[0.30461586515781447],[0.29941320419311523]
JIX,[-0.2872035864745557],[-0.3715398907661438]
JIY,[0.6623205548983861],[0.7132399678230286]
JIZ,[-0.2952427056704183],[-0.35598358511924744]
JXI,[-0.8825503740913454],[-0.8462690114974976]
JYI,[-0.05333894071130718],[0.003192246425896883]
JZI,[0.4563627662832759],[0.3968307077884674]
JXX,[0.35697982544055074],[0.46921873092651367]
JXY,[-0.8706931801415108],[-0.8904806971549988]
JXZ,[-0.0059663070718503075],[0.013015815988183022]
JYX,[-0.6081501633286799],[-0.543103814125061]
JYY,[-0.930926402572763],[-0.8322855830192566]
JYZ,[0.9592415959706198],[1.0524611473083496]
JZX,[0.40975020468332324],[0.4812317192554474]
JZY,[-0.27806031697958034],[-0.3938292860984802]
JZZ,[0.5519991186261384],[0.5144340991973877]
