,treino,previsto
gamma1,[0.21101029956774453],[0.21098755300045013]
gamma2,[0.8480765801722641],[0.8474358916282654]
gamma3,[0.7173017220824032],[0.7170775532722473]
gamma4,[0.07495132545320449],[0.07505688816308975]
JXX,[-0.4322994082024627],[-0.4320286512374878]
JXY,[-0.7645872688839439],[-0.7645048499107361]
JXZ,[-0.37792355037599856],[-0.37752923369407654]
JYX,[0.4869415856794128],[0.4868549108505249]
JYY,[-0.9284885689746154],[-0.9281182289123535]
JYZ,[0.24987511436094323],[0.24951055645942688]
JZX,[-0.7299776781859193],[-0.7300531268119812]
JZY,[0.5901424869311658],[0.5902683734893799]
JZZ,[0.47393524876420434],[0.4740864932537079]
JIX,[-0.4562491712318184],[-0.4563924968242645]
JIY,[-0.02394358429818433],[-0.02363099902868271]
JIZ,[-0.8362413152576669],[-0.8361942172050476]
JXI,[-0.32253302601586054],[-0.3219325542449951]
JYI,[-0.855332784589292],[-0.8547242879867554]
JZI,[-0.9779272658402001],[-0.9763448238372803]
