,treino,previsto
gamma1,[0.041785415602753395],[0.04151745140552521]
gamma2,[0.7335413506775065],[0.7288709282875061]
gamma3,[0.1060683270342535],[0.1057090237736702]
gamma4,[0.3424554918369298],[0.34168490767478943]
JXX,[-0.1362653751785774],[-0.13623569905757904]
JXY,[-0.4690148425097873],[-0.4691546857357025]
JXZ,[0.7208183359380034],[0.7181212902069092]
JYX,[-0.34119700732639613],[-0.3399398624897003]
JYY,[0.9473411821310671],[0.9439572095870972]
JYZ,[-0.2774932061648101],[-0.2765515446662903]
JZX,[0.10724944842999884],[0.1075814813375473]
JZY,[0.5484521505152973],[0.5476604104042053]
JZZ,[0.5634961891752752],[0.5632860660552979]
JIX,[0.4833378712291465],[0.4836779832839966]
JIY,[0.881607766294431],[0.8812337517738342]
JIZ,[0.49480679370832537],[0.49372556805610657]
JXI,[0.8162851259228743],[0.8166285157203674]
JYI,[-0.7780454366399887],[-0.7750786542892456]
JZI,[0.15954636399993594],[0.1552027314901352]
