,treino,previsto
gamma1,[0.4038939304443483],[0.41238176822662354]
gamma2,[0.9838452116221412],[0.9746084809303284]
gamma3,[0.8525733211181529],[0.8429887294769287]
gamma4,[0.02834460540810857],[0.02704637497663498]
JIX,[-0.512964474581326],[-0.5000705122947693]
JIY,[0.004417979006311912],[0.00641546631231904]
JIZ,[-0.6761249714183881],[-0.6727704405784607]
JXI,[0.6424444316865625],[0.5693715214729309]
JYI,[-0.5372009749323281],[-0.48126524686813354]
JZI,[0.10465728127714469],[0.22791846096515656]
JXX,[0.8527148495207293],[0.8351022601127625]
JXY,[-0.20524249153897567],[-0.16311392188072205]
JXZ,[0.9357357839289453],[0.9521134495735168]
JYX,[0.46294383251575466],[0.3977254033088684]
JYY,[0.09623021667461118],[0.06384420394897461]
JYZ,[0.2578467628719523],[0.25265783071517944]
JZX,[0.17212874681714885],[0.15306240320205688]
JZY,[-0.27955778856918556],[-0.250652551651001]
JZZ,[0.9934358936204937],[0.9352964162826538]
