,treino,previsto
gamma1,[0.8910014249020605],[0.8522810935974121]
gamma2,[0.7256231705114251],[0.6912385821342468]
gamma3,[0.6030415461917914],[0.5933599472045898]
gamma4,[0.12576437488319592],[0.12845638394355774]
JXX,[-0.6067349693132549],[-0.5802030563354492]
JXY,[-0.0025512448825091294],[-0.011866820976138115]
JXZ,[0.102887313876878],[0.09638508409261703]
JYX,[0.4785514826590247],[0.4646212160587311]
JYY,[0.2172048114281706],[0.2068212330341339]
JYZ,[0.08980451445275595],[0.08821917325258255]
JZX,[0.512200023491431],[0.5129613280296326]
JZY,[-0.4773501526471249],[-0.4882551431655884]
JZZ,[-0.06524146499333172],[-0.05844821780920029]
JIX,[0.463062260800422],[0.45260611176490784]
JIY,[0.8281235810354926],[0.811590850353241]
JIZ,[-0.9253401087353526],[-0.9164408445358276]
JXI,[-0.9912169497951127],[-0.9505018591880798]
JYI,[0.9869002798407656],[0.9497844576835632]
JZI,[-0.3629632766081221],[-0.33952194452285767]
