,treino,previsto
gamma1,[0.15491558217844614],[0.15472187101840973]
gamma2,[0.217104494779929],[0.21703600883483887]
gamma3,[0.07331842499805508],[0.07329707592725754]
gamma4,[0.06350515136467705],[0.06357624381780624]
JIX,[0.0963156568326593],[0.09646929800510406]
JIY,[-0.7362170732482487],[-0.7362399697303772]
JIZ,[0.4230936845360489],[0.42281007766723633]
JXI,[-0.39549988816436876],[-0.39550232887268066]
JYI,[0.8766505495505419],[0.8763990998268127]
JZI,[-0.6145633054693405],[-0.6145422458648682]
JXX,[0.5239700143912078],[0.5238941311836243]
JXY,[-0.6687169051968782],[-0.6686732769012451]
JXZ,[0.9321742923082421],[0.932161271572113]
JYX,[0.7472167858088734],[0.7472006678581238]
JYY,[-0.7849608735281186],[-0.7849128246307373]
JYZ,[0.2986329081714134],[0.29866844415664673]
JZX,[-0.5639013087412308],[-0.5638806223869324]
JZY,[0.023200803347880772],[0.023248253390192986]
JZZ,[0.7006205396143421],[0.7002675533294678]
