,treino,previsto
gamma1,[0.9847400031826039],[0.9500135183334351]
gamma2,[0.31455515098964815],[0.3149086833000183]
gamma3,[0.9890104295709],[1.0087580680847168]
gamma4,[0.1294383270769628],[0.10373746603727341]
JIX,[-0.774085659647674],[-0.806565523147583]
JIY,[-0.738295666193135],[-0.7895343899726868]
JIZ,[0.1945217804922421],[0.30369219183921814]
JXI,[-0.643909152948758],[-0.7441211342811584]
JYI,[-0.7350065613100774],[-0.6014073491096497]
JZI,[-0.07180288786206579],[-0.04193705692887306]
JXX,[-0.16486406011996246],[-0.13015949726104736]
JXY,[-0.5733417102051386],[-0.5968300700187683]
JXZ,[-0.21664558108338805],[-0.2987387776374817]
JYX,[0.684527873325528],[0.7005978226661682]
JYY,[-0.7377955078124652],[-0.7600081562995911]
JYZ,[-0.6248275905664575],[-0.5342966318130493]
JZX,[-0.9444071589857421],[-0.9261308312416077]
JZY,[-0.520225806988122],[-0.5822963118553162]
JZZ,[-0.8100296643317768],[-0.8869325518608093]
