,treino,previsto
gamma1,[0.23225271643321965],[0.2532177269458771]
gamma2,[0.23269495139955365],[0.2619389295578003]
gamma3,[0.04233541665118867],[0.0563662126660347]
gamma4,[0.9975612088693158],[0.8780549764633179]
JIX,[-0.6701010403336041],[-0.49665629863739014]
JIY,[0.3795338484351347],[0.4043450355529785]
JIZ,[0.26999988080944126],[0.4095824956893921]
JXI,[-0.04179905588509758],[-0.07435101270675659]
JYI,[-0.5679713042121943],[-0.6650736331939697]
JZI,[0.5852667164004928],[0.5129061341285706]
JXX,[0.6157086039068553],[0.6785266399383545]
JXY,[0.02491247927518625],[-0.08707600831985474]
JXZ,[0.010168306940023353],[0.0652814656496048]
JYX,[-0.527887273007579],[-0.49056586623191833]
JYY,[-0.9936387387794057],[-0.9707137942314148]
JYZ,[-0.2579066167357844],[-0.18856558203697205]
JZX,[0.17072499436424837],[0.1666816622018814]
JZY,[-0.8614704736333774],[-0.6443483829498291]
JZZ,[0.5875020437139302],[0.5789288878440857]
