,treino,previsto
gamma1,[0.4212483616141941],[0.4145546853542328]
gamma2,[0.512633924392356],[0.5052016377449036]
gamma3,[0.7342090787834955],[0.7271439433097839]
gamma4,[0.3589963597861997],[0.3575226962566376]
JXX,[0.06017602023601287],[0.22588200867176056]
JXY,[-0.7393941175050389],[-0.6858910918235779]
JXZ,[-0.6160056849214146],[-0.6290996670722961]
JYX,[-0.11085285225397401],[-0.23452569544315338]
JYY,[-0.5579216536855618],[-0.3593381941318512]
JYZ,[-0.08993408230456712],[-0.5895532965660095]
JZX,[-0.950466065020863],[-0.9418756365776062]
JZY,[-0.8284518274474977],[-0.8248516321182251]
JZZ,[0.42001640048982014],[-0.23086610436439514]
JIX,[0.8497305032518905],[0.7099412679672241]
JIY,[0.8972115559863543],[0.9842640161514282]
JIZ,[0.7848666880971586],[-0.10870242118835449]
JXI,[-0.8328986463386328],[-0.7992144227027893]
JYI,[0.18405445377147056],[-0.057941049337387085]
JZI,[-0.15250518353007725],[0.07188396900892258]
