,treino,previsto
gamma1,[0.7863044343329872],[0.7858415842056274]
gamma2,[0.9717550117964577],[0.9711964726448059]
gamma3,[0.028791618843824085],[0.02878318540751934]
gamma4,[0.9378945220576308],[0.9369650483131409]
JXX,[0.5288222950287738],[0.5287200808525085]
JXY,[-0.9165274392042873],[-0.9159647226333618]
JXZ,[0.36678988670422896],[0.3665919005870819]
JYX,[0.005474927598498214],[0.005317179951816797]
JYY,[0.2708874110817623],[0.27047449350357056]
JYZ,[0.9074652976162696],[0.9068633317947388]
JZX,[0.9735150597652436],[0.9721795916557312]
JZY,[-0.18171866659490643],[-0.1814025640487671]
JZZ,[0.6882869035295207],[0.6873945593833923]
JIX,[0.49458253244656714],[0.4934041202068329]
JIY,[-0.5944947353081806],[-0.5939942002296448]
JIZ,[-0.5896826918056928],[-0.5897713899612427]
JXI,[0.2015142521860358],[0.2011730968952179]
JYI,[-0.8864854257125787],[-0.8857239484786987]
JZI,[0.5526572011585595],[0.5529189109802246]
