,treino,previsto
gamma1,[0.9948195629497427],[0.9937863349914551]
gamma2,[0.9493954730932436],[0.9483653903007507]
gamma3,[0.5441770474293208],[0.5443488359451294]
gamma4,[0.4448541887258536],[0.4449327290058136]
JXX,[0.9120685437784988],[0.3381170630455017]
JXY,[0.8956549741186988],[-0.3833552300930023]
JXZ,[-0.8868972645463826],[0.21207089722156525]
JYX,[-0.8302560096821567],[0.2133491039276123]
JYY,[0.6709977562588991],[0.16117402911186218]
JYZ,[0.4719399781370466],[-0.6832206845283508]
JZX,[0.3394608028804418],[-0.13854265213012695]
JZY,[-0.3837270848217116],[-0.21243788301944733]
JZZ,[0.21188833135692486],[0.445738285779953]
JIX,,[0.9116790890693665]
JIY,,[0.8958395719528198]
JIZ,,[-0.8867066502571106]
JXI,,[-0.8292993903160095]
JYI,,[0.6705905795097351]
JZI,,[0.47160160541534424]
