,treino,previsto
gamma1,[0.24226755574639336],[0.24221107363700867]
gamma2,[0.3055582060124523],[0.30574604868888855]
gamma3,[0.2523120847554935],[0.25227847695350647]
gamma4,[0.41210709911609533],[0.41201311349868774]
JXX,[0.11579696496935821],[0.11553630977869034]
JXY,[-0.9168161896383005],[-0.9166304469108582]
JXZ,[0.7764692864270932],[0.776786208152771]
JYX,[0.630126152520613],[0.630085825920105]
JYY,[-0.2637592699233906],[-0.2643129527568817]
JYZ,[-0.8583209270734289],[-0.8581550717353821]
JZX,[-0.12423623395790906],[-0.12399959564208984]
JZY,[0.3453540669849615],[0.3454480469226837]
JZZ,[0.6439525830042963],[0.6434229016304016]
JIX,[-0.6109255041336379],[-0.6106463670730591]
JIY,[0.6121546029321616],[0.612318217754364]
JIZ,[-0.25588029746786645],[-0.2564558982849121]
JXI,[0.6840539845332714],[0.6843822598457336]
JYI,[0.5925904370985218],[0.5926653146743774]
JZI,[0.1486956182422896],[0.148688405752182]
