,treino,previsto
gamma1,[0.9847400031826039],[0.9834194183349609]
gamma2,[0.31455515098964815],[0.3138618469238281]
gamma3,[0.9890104295709],[0.9898322820663452]
gamma4,[0.1294383270769628],[0.12976257503032684]
JXX,[-0.16486406011996246],[-0.16460701823234558]
JXY,[-0.5733417102051386],[-0.5695603489875793]
JXZ,[-0.21664558108338805],[-0.2163773775100708]
JYX,[0.684527873325528],[0.67924964427948]
JYY,[-0.7377955078124652],[-0.7355858087539673]
JYZ,[-0.6248275905664575],[-0.6229813098907471]
JZX,[-0.9444071589857421],[-0.9443036317825317]
JZY,[-0.520225806988122],[-0.5156500935554504]
JZZ,[-0.8100296643317768],[-0.8031452298164368]
JIX,[-0.774085659647674],[-0.7762967944145203]
JIY,[-0.738295666193135],[-0.7346489429473877]
JIZ,[0.1945217804922421],[0.20198653638362885]
JXI,[-0.643909152948758],[-0.6397535800933838]
JYI,[-0.7350065613100774],[-0.7364521026611328]
JZI,[-0.07180288786206579],[-0.07814992219209671]
