,treino,previsto
gamma1,[0.8419027314789557],[0.8418262600898743]
gamma2,[0.5995547289462685],[0.5991438031196594]
gamma3,[0.9174626648558603],[0.9174329042434692]
gamma4,[0.9721691074362717],[0.9717085361480713]
JIX,[0.07816312921162116],[0.07794703543186188]
JIY,[-0.42160711272055895],[-0.4189542233943939]
JIZ,[-0.9399261828977459],[-0.9344384670257568]
JXI,[0.3072715077855237],[0.3067212700843811]
JYI,[-0.5799826089005378],[-0.5804429054260254]
JZI,[-0.48544605004078156],[-0.4839353561401367]
JXX,[-0.20560347473354512],[-0.20504841208457947]
JXY,[0.2831563075493455],[0.2822454571723938]
JXZ,[0.9776224208074429],[0.975614070892334]
JYX,[-0.07693397987474992],[-0.0756017342209816]
JYY,[0.9869700152033374],[0.9868632555007935]
JYZ,[0.9851439883172557],[0.9849950075149536]
JZX,[-0.5146489288531135],[-0.5148873925209045]
JZY,[-0.8547097742573173],[-0.8516963720321655]
JZZ,[-0.680197955540764],[-0.678310215473175]
