,treino,previsto
gamma1,[0.6356198271421528],[0.705764651298523]
gamma2,[0.3012944565249175],[0.2785465717315674]
gamma3,[0.30925941853405303],[0.29399022459983826]
gamma4,[0.49610056652766343],[0.5697498321533203]
JIX,[0.1406568462737463],[0.11913184076547623]
JIY,[0.2644659911575571],[0.2994009554386139]
JIZ,[0.634007719766547],[0.6815730333328247]
JXI,[-0.44541829110731035],[-0.545459508895874]
JYI,[0.30371993601715563],[0.3442811965942383]
JZI,[0.7816219111185623],[0.8809072375297546]
JXX,[0.8176570464277362],[0.9173791408538818]
JXY,[-0.626974881004831],[-0.6728016138076782]
JXZ,[0.30345421888232527],[0.2887445092201233]
JYX,[0.23423455571393448],[0.23555661737918854]
JYY,[0.00678767742209474],[0.026065116748213768]
JYZ,[0.9323959303949194],[0.9459397196769714]
JZX,[0.05653244973667082],[0.013834651559591293]
JZY,[-0.10949180599742303],[-0.07109924405813217]
JZZ,[0.8871223132747139],[0.8837944865226746]
