,treino,previsto
gamma1,[0.4121982082245681],[0.4121919870376587]
gamma2,[0.3921160702731351],[0.39211732149124146]
gamma3,[0.4143186456422864],[0.41426995396614075]
gamma4,[0.14720958617343982],[0.14719392359256744]
JXX,[0.5761022388154311],[0.5760619044303894]
JXY,[0.7293919108689626],[0.7294287085533142]
JXZ,[-0.17093465529655072],[-0.1709592044353485]
JYX,[0.6576844368628596],[0.6576644778251648]
JYY,[0.13409102615190394],[0.13409331440925598]
JYZ,[0.6612263399279708],[0.6613037586212158]
JZX,[-0.3576098895078468],[-0.3576732277870178]
JZY,[0.09643259359449252],[0.09640602767467499]
JZZ,[-0.11943636623090592],[-0.11938833445310593]
JIX,[0.36848190482414656],[0.3684562146663666]
JIY,[-0.8083253830463917],[-0.8083068132400513]
JIZ,[-0.6661703874666143],[-0.6661922931671143]
JXI,[0.21024771548237609],[0.2103136032819748]
JYI,[-0.34392793595973714],[-0.3438855707645416]
JZI,[0.8292446415583807],[0.8292731642723083]
