,treino,previsto
gamma1,[0.603190610968185],[0.6032139658927917]
gamma2,[0.3816059859191179],[0.38160863518714905]
gamma3,[0.28361821790671515],[0.28361091017723083]
gamma4,[0.674964847134956],[0.6750096678733826]
JIX,[0.142805189379827],[0.14253726601600647]
JIY,[-0.14222189064977075],[-0.14204344153404236]
JIZ,[0.15618260226894076],[0.1559801548719406]
JXI,[-0.5878035357209965],[-0.5877547860145569]
JYI,[0.6266425027146401],[0.6267155408859253]
JZI,[0.647177745066891],[0.6470751762390137]
JXX,[0.30694506780235153],[0.3068740963935852]
JXY,[-0.6795408869623607],[-0.6795086860656738]
JXZ,[0.04133871927984911],[0.04150516539812088]
JYX,[-0.3444543767558137],[-0.3444686233997345]
JYY,[-0.5000066466271993],[-0.500198245048523]
JYZ,[0.9056338182918233],[0.9053645730018616]
JZX,[0.9931139850789104],[0.9929574728012085]
JZY,[-0.9108872350991339],[-0.910638153553009]
JZZ,[0.720322074572582],[0.7199317812919617]
