,treino,previsto
gamma1,[0.041785415602753395],[0.04178006574511528]
gamma2,[0.7335413506775065],[0.7334703803062439]
gamma3,[0.1060683270342535],[0.10602273792028427]
gamma4,[0.3424554918369298],[0.3424094319343567]
JXX,[-0.1362653751785774],[-0.13635173439979553]
JXY,[-0.4690148425097873],[-0.4690852165222168]
JXZ,[0.7208183359380034],[0.7208393216133118]
JYX,[-0.34119700732639613],[-0.34126517176628113]
JYY,[0.9473411821310671],[0.9470167756080627]
JYZ,[-0.2774932061648101],[-0.2772022783756256]
JZX,[0.10724944842999884],[0.10747429728507996]
JZY,[0.5484521505152973],[0.5488991141319275]
JZZ,[0.5634961891752752],[0.5631489753723145]
JIX,[0.4833378712291465],[0.48304274678230286]
JIY,[0.881607766294431],[0.8814768195152283]
JIZ,[0.49480679370832537],[0.49509570002555847]
JXI,[0.8162851259228743],[0.8160771131515503]
JYI,[-0.7780454366399887],[-0.7778018116950989]
JZI,[0.15954636399993594],[0.15887099504470825]
