,treino,previsto
gamma1,[0.9238491686434372],[0.9238734841346741]
gamma2,[0.7081149807839483],[0.7079594731330872]
gamma3,[0.04844033403057124],[0.04845886677503586]
gamma4,[0.8813673855462563],[0.8814957141876221]
JXX,[0.3028424811158388],[0.30322518944740295]
JXY,[-0.3087103248748666],[-0.3090350925922394]
JXZ,[0.7791018795916058],[0.7788647413253784]
JYX,[-0.536517020027848],[-0.536095142364502]
JYY,[0.9189701236733989],[0.9191927909851074]
JYZ,[-0.36109632289252636],[-0.3609547019004822]
JZX,[0.20228457717799309],[0.20054788887500763]
JZY,[0.8641752086877563],[0.8649656772613525]
JZZ,[0.3705207367707548],[0.37058231234550476]
JIX,[0.9164187596345457],[0.9145368337631226]
JIY,[-0.7192628198472104],[-0.7183390259742737]
JIZ,[-0.9527677057223489],[-0.9529550075531006]
JXI,[0.997261307345829],[0.9970575571060181]
JYI,[-0.6314927085942939],[-0.6318755149841309]
JZI,[-0.75881587356935],[-0.7571880221366882]
