,treino,previsto
gamma1,[0.22323896460701453],[0.22132669389247894]
gamma2,[0.6274332224055893],[0.6149990558624268]
gamma3,[0.9477089424570057],[0.929681658744812]
gamma4,[0.5771029486174987],[0.560519814491272]
JXX,[-0.8840021504505864],[-0.8621354103088379]
JXY,[0.014871466378840514],[0.00436695571988821]
JXZ,[-0.9250086831160302],[-0.9069199562072754]
JYX,[-0.13270863267522826],[-0.12562435865402222]
JYY,[-0.8602891528507621],[-0.8427638411521912]
JYZ,[-0.8185739733122699],[-0.7885522246360779]
JZX,[-0.15096162171497207],[-0.15713182091712952]
JZY,[0.6537042493440761],[0.6365403532981873]
JZZ,[-0.7523960777007088],[-0.7303493022918701]
JIX,[-0.35233447033367526],[-0.34360888600349426]
JIY,[-0.6983016521509962],[-0.68043053150177]
JIZ,[0.3018689460797075],[0.2879055440425873]
JXI,[-0.8551274266649145],[-0.8420708775520325]
JYI,[0.0717640086133784],[0.08011094480752945]
JZI,[-0.2686221661748289],[-0.2566392719745636]
