,treino,previsto
gamma1,[0.15715716159662585],[0.15722568333148956]
gamma2,[0.23801220246653276],[0.23776733875274658]
gamma3,[0.11094752797801466],[0.11092409491539001]
gamma4,[0.5062690516689823],[0.5061249136924744]
JXX,[0.7965959400638762],[0.7959429025650024]
JXY,[-0.838370705633998],[-0.8382681012153625]
JXZ,[0.10854093635657214],[0.10857909172773361]
JYX,[0.2333000853672369],[0.23341912031173706]
JYY,[-0.9182084690303769],[-0.9182054996490479]
JYZ,[-0.2419607912091286],[-0.24137666821479797]
JZX,[0.4069607845874941],[0.4065822660923004]
JZY,[-0.09595815909994854],[-0.09577206522226334]
JZZ,[0.4501307371644181],[0.4498402178287506]
JIX,[-0.0739852843699571],[-0.07384996861219406]
JIY,[-0.2533761372099159],[-0.25281134247779846]
JIZ,[-0.7229211749710895],[-0.7224099636077881]
JXI,[0.7331236999726827],[0.7332569360733032]
JYI,[-0.9871298918377533],[-0.9868226647377014]
JZI,[0.005564160104416738],[0.005221002735197544]
