,treino,previsto
gamma1,[0.6820517412886784],[0.6765474677085876]
gamma2,[0.1929848757640874],[0.19002726674079895]
gamma3,[0.5536151654982843],[0.5478807687759399]
gamma4,[0.8051240498489732],[0.79405277967453]
JIX,[0.586680167523326],[0.5778128504753113]
JIY,[0.6439080846394536],[0.6373509168624878]
JIZ,[-0.029930744138109366],[-0.033131521195173264]
JXI,[-0.47675703411068415],[-0.4692573547363281]
JYI,[-0.999096570229858],[-0.9907183051109314]
JZI,[0.32563712576753523],[0.3219236433506012]
JXX,[-0.05949148587110997],[-0.05953303351998329]
JXY,[0.5194612701957861],[0.5149929523468018]
JXZ,[-0.2536792558523169],[-0.2492683380842209]
JYX,[0.5402796718759804],[0.5361972451210022]
JYY,[-0.45460382865605853],[-0.4516444206237793]
JYZ,[0.6038309663252073],[0.5976859331130981]
JZX,[0.45964966524403206],[0.4544455111026764]
JZY,[-0.17198711766939323],[-0.17179825901985168]
JZZ,[0.07661043911055376],[0.07831744104623795]
