,treino,previsto
gamma1,[0.11290250837191795],[0.11318618804216385]
gamma2,[0.5283496285730391],[0.5291264653205872]
gamma3,[0.8586548576898659],[0.8554921746253967]
gamma4,[0.7976692295510386],[0.7912338972091675]
JXX,[-0.3221938636021444],[-0.3234630823135376]
JXY,[0.2789912288854657],[0.2774433493614197]
JXZ,[0.8000753853551041],[0.7965655326843262]
JYX,[-0.8560194986251837],[-0.8520354628562927]
JYY,[0.12183085780051806],[0.11792333424091339]
JYZ,[-0.4719160020823525],[-0.47239258885383606]
JZX,[0.31134434749686246],[0.30817481875419617]
JZY,[0.24676066182700374],[0.2463991791009903]
JZZ,[-0.9085213503711735],[-0.9045311808586121]
JIX,[-0.170512001382642],[-0.16841156780719757]
JIY,[-0.424599654760373],[-0.422107458114624]
JIZ,[0.6894246819607532],[0.6775375008583069]
JXI,[-0.11245795401256231],[-0.11594682931900024]
JYI,[0.05745311741676429],[0.05555424466729164]
JZI,[0.10251839349884273],[0.1072138324379921]
