,treino,previsto
gamma1,[0.7215400323407826],[0.7211864590644836]
gamma2,[0.22876222127045265],[0.2286977767944336]
gamma3,[0.9452706955539223],[0.9448302984237671]
gamma4,[0.9014274576114836],[0.9009100198745728]
JIX,[-0.7312715117751976],[-0.7310062050819397]
JIY,[0.6948674738744653],[0.6947282552719116]
JIZ,[0.5275492379532281],[0.5273449420928955]
JXI,[-0.4898619485211566],[-0.4895869493484497]
JYI,[-0.009129825816118098],[-0.009114083833992481]
JZI,[-0.10101787042252375],[-0.10087078809738159]
JXX,[0.3031859454455259],[0.30281156301498413]
JXY,[0.5774467022710263],[0.5773003697395325]
JXZ,[-0.8122808264515302],[-0.8115811347961426]
JYX,[-0.9433050469559874],[-0.9428930878639221]
JYY,[0.6715302078397394],[0.670886754989624]
JYZ,[-0.13446586418989326],[-0.13449183106422424]
JZX,[0.524560164915884],[0.5243780016899109]
JZY,[-0.9957878932977786],[-0.9952477216720581]
JZZ,[-0.10922561189039715],[-0.10934056341648102]
