,treino,previsto
gamma1,[0.15061642402352393],[0.15042369067668915]
gamma2,[0.6348606582851885],[0.6321219205856323]
gamma3,[0.8680453071432968],[0.8650726675987244]
gamma4,[0.5231812103833013],[0.5222828984260559]
JXX,[-0.9736640168902517],[-0.9709980487823486]
JXY,[0.67493816419292],[0.672067403793335]
JXZ,[-0.4812919713439847],[-0.4796183705329895]
JYX,[-0.5313380779066073],[-0.5313185453414917]
JYY,[0.9912896710209256],[0.9886178970336914]
JYZ,[-0.05947298495510411],[-0.05927956849336624]
JZX,[0.6729229025487775],[0.6709223389625549]
JZY,[-0.0472935826013301],[-0.046127401292324066]
JZZ,[0.2781362810883239],[0.277900755405426]
JIX,[-0.5240707458162173],[-0.5225460529327393]
JIY,[0.08845845059190371],[0.08784227073192596]
JIZ,[-0.2600896669038415],[-0.2610529661178589]
JXI,[0.20784007719238895],[0.2036425769329071]
JYI,[0.25144060821610803],[0.2505885064601898]
JZI,[-0.8689422815203738],[-0.8663268685340881]
