,treino,previsto
gamma1,[0.7911525137028831],[0.7913129329681396]
gamma2,[0.007468944436742619],[0.007098246365785599]
gamma3,[0.3833047283684954],[0.38416463136672974]
gamma4,[0.30461586515781447],[0.30434268712997437]
JXX,[0.35697982544055074],[0.3563862144947052]
JXY,[-0.8706931801415108],[-0.8715148568153381]
JXZ,[-0.0059663070718503075],[-0.006160377990454435]
JYX,[-0.6081501633286799],[-0.6077193021774292]
JYY,[-0.930926402572763],[-0.9310948252677917]
JYZ,[0.9592415959706198],[0.9590579867362976]
JZX,[0.40975020468332324],[0.4106670618057251]
JZY,[-0.27806031697958034],[-0.27814075350761414]
JZZ,[0.5519991186261384],[0.5525590181350708]
JIX,[-0.2872035864745557],[-0.2862880229949951]
JIY,[0.6623205548983861],[0.6627106666564941]
JIZ,[-0.2952427056704183],[-0.29481616616249084]
JXI,[-0.8825503740913454],[-0.8829642534255981]
JYI,[-0.05333894071130718],[-0.05467471852898598]
JZI,[0.4563627662832759],[0.45592594146728516]
