,treino,previsto
gamma1,[0.7547543800675904],[0.7543781995773315]
gamma2,[0.7663789974861774],[0.765957236289978]
gamma3,[0.08742803931759291],[0.08748562633991241]
gamma4,[0.9927014610359678],[0.9916814565658569]
JIX,[-0.8329589576928287],[-0.8317355513572693]
JIY,[-0.6552513842656074],[-0.6548032164573669]
JIZ,[0.3676231008548627],[0.36815008521080017]
JXI,[-0.6772806584499753],[-0.6767893433570862]
JYI,[0.8984180459228328],[0.8980488777160645]
JZI,[0.6886560437412614],[0.6882977485656738]
JXX,[0.4847330814617574],[0.48434197902679443]
JXY,[-0.069108702867124],[-0.06912491470575333]
JXZ,[0.654012639158295],[0.6535471677780151]
JYX,[-0.5126541824952315],[-0.5120576024055481]
JYY,[0.2065909779120334],[0.20648719370365143]
JYZ,[-0.2588586539007094],[-0.2587713301181793]
JZX,[-0.019133266542065597],[-0.019210604950785637]
JZY,[0.9278939782306672],[0.9271326065063477]
JZZ,[-0.5667219849454446],[-0.5663129091262817]
