,treino,previsto
gamma1,[0.23225271643321965],[0.23223040997982025]
gamma2,[0.23269495139955365],[0.23290060460567474]
gamma3,[0.04233541665118867],[0.04235268756747246]
gamma4,[0.9975612088693158],[0.9969620704650879]
JIX,[-0.6701010403336041],[-0.6694320440292358]
JIY,[0.3795338484351347],[0.3795871436595917]
JIZ,[0.26999988080944126],[0.269782692193985]
JXI,[-0.04179905588509758],[-0.041947998106479645]
JYI,[-0.5679713042121943],[-0.5680862069129944]
JZI,[0.5852667164004928],[0.5851556062698364]
JXX,[0.6157086039068553],[0.6154258251190186]
JXY,[0.02491247927518625],[0.024701496586203575]
JXZ,[0.010168306940023353],[0.01003284566104412]
JYX,[-0.527887273007579],[-0.5276299118995667]
JYY,[-0.9936387387794057],[-0.9932979345321655]
JYZ,[-0.2579066167357844],[-0.2578308582305908]
JZX,[0.17072499436424837],[0.170437753200531]
JZY,[-0.8614704736333774],[-0.8605380058288574]
JZZ,[0.5875020437139302],[0.5876563787460327]
