,treino,previsto
gamma1,[0.8910014249020605],[0.890734076499939]
gamma2,[0.7256231705114251],[0.7250368595123291]
gamma3,[0.6030415461917914],[0.6028963327407837]
gamma4,[0.12576437488319592],[0.12579214572906494]
JXX,[-0.6067349693132549],[-0.6067363619804382]
JXY,[-0.0025512448825091294],[-0.0026644908357411623]
JXZ,[0.102887313876878],[0.10274983942508698]
JYX,[0.4785514826590247],[0.4786672294139862]
JYY,[0.2172048114281706],[0.2167844921350479]
JYZ,[0.08980451445275595],[0.08978976309299469]
JZX,[0.512200023491431],[0.5121882557868958]
JZY,[-0.4773501526471249],[-0.4773082733154297]
JZZ,[-0.06524146499333172],[-0.06476133316755295]
JIX,[0.463062260800422],[0.463179349899292]
JIY,[0.8281235810354926],[0.8280426859855652]
JIZ,[-0.9253401087353526],[-0.9247838854789734]
JXI,[-0.9912169497951127],[-0.990889847278595]
JYI,[0.9869002798407656],[0.9865537881851196]
JZI,[-0.3629632766081221],[-0.3626978397369385]
