,treino,previsto
gamma1,[0.9274756314280604],[0.9271262884140015]
gamma2,[0.8289200487784194],[0.8284140825271606]
gamma3,[0.8066523467023234],[0.8064510226249695]
gamma4,[0.8004478385429662],[0.8001195192337036]
JIX,[-0.527903820525131],[-0.5273760557174683]
JIY,[-0.7936679315385684],[-0.7927454710006714]
JIZ,[-0.20788351477863798],[-0.2075536549091339]
JXI,[-0.6900554583951795],[-0.6895825266838074]
JYI,[-0.8669698086408202],[-0.866492509841919]
JZI,[-0.19681797102985032],[-0.19681422412395477]
JXX,[0.8359100861754378],[0.8352155089378357]
JXY,[0.600904702991617],[0.6003274321556091]
JXZ,[0.5303252050108769],[0.5302740931510925]
JYX,[-0.5561436486193647],[-0.5556161999702454]
JYY,[0.07336001634962708],[0.0733848288655281]
JYZ,[-0.44663471311709957],[-0.4463578164577484]
JZX,[-0.6546709414292622],[-0.6541813015937805]
JZY,[-0.7876334151369397],[-0.7866660356521606]
JZZ,[-0.571199134842167],[-0.5710423588752747]
