,treino,previsto
gamma1,[0.5139289405222758],[0.5142989158630371]
gamma2,[0.2979079699160261],[0.29858434200286865]
gamma3,[0.5798623379994603],[0.5795157551765442]
gamma4,[0.9610460637489058],[0.9600037932395935]
JXX,[-0.0993246484870236],[-0.09657435119152069]
JXY,[0.5258626616390383],[0.5274093151092529]
JXZ,[0.21218691768397302],[0.21101108193397522]
JYX,[0.8117454546265361],[0.8103682398796082]
JYY,[-0.4226432633318953],[-0.4196624159812927]
JYZ,[-0.2842197832227855],[-0.283510684967041]
JZX,[-0.3905193107940479],[-0.3892965614795685]
JZY,[-0.7355236768235658],[-0.7348437905311584]
JZZ,[-0.8493298111601335],[-0.8457440137863159]
JIX,[0.011880827540495353],[0.011739479377865791]
JIY,[-0.09343057367074792],[-0.09133321791887283]
JIZ,[0.11594165163533754],[0.11649291217327118]
JXI,[-0.23155824126417013],[-0.23327702283859253]
JYI,[0.6690422746144482],[0.6679525971412659]
JZI,[-0.6811824865810532],[-0.6796844005584717]
