,treino,previsto
gamma1,[0.4196168693608048],[0.4093945324420929]
gamma2,[0.7304536193560192],[0.7108088135719299]
gamma3,[0.4472075177512177],[0.4372895061969757]
gamma4,[0.17043578788226488],[0.16677038371562958]
JXX,[-0.16901214393001562],[-0.16367019712924957]
JXY,[0.9477175926021346],[0.9297204613685608]
JXZ,[-0.7925346218433929],[-0.7727927565574646]
JYX,[-0.11059342843000564],[-0.11378926038742065]
JYY,[-0.5503848671455052],[-0.539555549621582]
JYZ,[-0.3008668707978617],[-0.29529646039009094]
JZX,[0.9974802210612592],[0.9715954661369324]
JZY,[-0.3414020699641964],[-0.3472990393638611]
JZZ,[0.21555557164949524],[0.21035200357437134]
JIX,[0.09623810762339824],[0.08723748475313187]
JIY,[-0.3083363533238903],[-0.31039056181907654]
JIZ,[0.6897021771332552],[0.6823168396949768]
JXI,[-0.42280512918931357],[-0.41135531663894653]
JYI,[0.02069005261749912],[0.024938680231571198]
JZI,[-0.31237144182748366],[-0.30580899119377136]
