,treino,previsto
gamma1,[0.8133552610220813],[0.7220719456672668]
gamma2,[0.5073148980567306],[0.4449671506881714]
gamma3,[0.8356936602931708],[0.7754223346710205]
gamma4,[0.1828740263841231],[0.19240528345108032]
JIX,[0.598230738233454],[0.515640139579773]
JIY,[-0.34818771187492725],[-0.18658964335918427]
JIZ,[-0.5190129698346531],[-0.6779624223709106]
JXI,[0.6451117387363627],[0.6320074796676636]
JYI,[-0.7698749260257931],[-0.8447970747947693]
JZI,[-0.047526449664778925],[-0.16273674368858337]
JXX,[0.11578945815114117],[0.08153971284627914]
JXY,[0.22266613301352445],[0.08028312772512436]
JXZ,[-0.7090570694820459],[-0.7358683943748474]
JYX,[0.2613011697101677],[0.358588844537735]
JYY,[0.0012395531300626317],[0.06878297030925751]
JYZ,[0.7022376698246666],[0.5528727769851685]
JZX,[-0.9432975078310775],[-0.7856387495994568]
JZY,[0.9143518581561754],[0.8550857901573181]
JZZ,[-0.6546403051549412],[-0.8053116798400879]
