,treino,previsto
gamma1,[0.9274756314280604],[0.9271154999732971]
gamma2,[0.8289200487784194],[0.8285630941390991]
gamma3,[0.8066523467023234],[0.8060379028320312]
gamma4,[0.8004478385429662],[0.8002708554267883]
JIX,[-0.527903820525131],[-0.5275958776473999]
JIY,[-0.7936679315385684],[-0.7930086255073547]
JIZ,[-0.20788351477863798],[-0.2076912224292755]
JXI,[-0.6900554583951795],[-0.6897962093353271]
JYI,[-0.8669698086408202],[-0.8666970729827881]
JZI,[-0.19681797102985032],[-0.1966800093650818]
JXX,[0.8359100861754378],[0.8356544971466064]
JXY,[0.600904702991617],[0.6004365086555481]
JXZ,[0.5303252050108769],[0.5303089022636414]
JYX,[-0.5561436486193647],[-0.5557745695114136]
JYY,[0.07336001634962708],[0.07345431298017502]
JYZ,[-0.44663471311709957],[-0.4465370178222656]
JZX,[-0.6546709414292622],[-0.6544748544692993]
JZY,[-0.7876334151369397],[-0.7871068716049194]
JZZ,[-0.571199134842167],[-0.5710242986679077]
