,treino,previsto
gamma1,[0.9815468966212771],[0.9616178870201111]
gamma2,[0.3455478009306905],[0.3905832767486572]
gamma3,[0.8061012059125073],[0.7406731843948364]
gamma4,[0.8892640936621313],[0.5730105042457581]
JIX,[-0.3425989589338041],[-0.5894184708595276]
JIY,[0.966427833152556],[0.8355360627174377]
JIZ,[0.918495070954692],[0.15424323081970215]
JXI,[0.8366488800851453],[1.3013197183609009]
JYI,[0.5798112643432451],[0.7522007822990417]
JZI,[0.7501332473545428],[0.08805274963378906]
JXX,[-0.9991944506389123],[-1.2966564893722534]
JXY,[0.253978106028669],[0.5809438824653625]
JXZ,[-0.5047147084859811],[-0.014478566125035286]
JYX,[0.4608889170341932],[0.24408923089504242]
JYY,[-0.13522108846137315],[-0.33396804332733154]
JYZ,[0.12017633420358953],[0.6532261371612549]
JZX,[0.08555013057215533],[-0.5118106603622437]
JZY,[0.1523239673353709],[-0.26491400599479675]
JZZ,[0.6546823157371506],[-0.1672738790512085]
