,treino,previsto
gamma1,[0.011103140095212849],[0.011091717518866062]
gamma2,[0.06936843811723081],[0.06952851265668869]
gamma3,[0.17029397548628933],[0.1703600287437439]
gamma4,[0.23062657285541344],[0.23032580316066742]
JXX,[0.8384859880845335],[0.8384872078895569]
JXY,[-0.6817044022321801],[-0.6817391514778137]
JXZ,[0.9895603626777179],[0.9890908598899841]
JYX,[-0.1740409161067018],[-0.17402181029319763]
JYY,[-0.6337030386141642],[-0.6331078410148621]
JYZ,[-0.3078017914359601],[-0.30720651149749756]
JZX,[0.2615917474199978],[0.2611171007156372]
JZY,[-0.931611574528584],[-0.931355357170105]
JZZ,[-0.22563199046343807],[-0.22576411068439484]
JIX,[0.9567097167419933],[0.9562827944755554]
JIY,[-0.8909546899790852],[-0.8905810117721558]
JIZ,[0.45132344234864985],[0.45092955231666565]
JXI,[-0.032276513351115144],[-0.03234187513589859]
JYI,[0.8834464903328145],[0.8833262324333191]
JZI,[-0.18629102358141614],[-0.1861632913351059]
