,treino,previsto
gamma1,[0.16722420906574653],[0.16715764999389648]
gamma2,[0.7281792514390089],[0.7279071807861328]
gamma3,[0.45794494925975726],[0.45801928639411926]
gamma4,[0.5049149694368028],[0.5049496293067932]
JIX,[-0.8583821458818548],[-0.8588761687278748]
JIY,[-0.1308244925173181],[-0.13047422468662262]
JIZ,[-0.5075004579580764],[-0.5070415735244751]
JXI,[-0.10862841764031073],[-0.10891041159629822]
JYI,[-0.48782436581795374],[-0.4875775873661041]
JZI,[0.7229725984230293],[0.7231312394142151]
JXX,[0.12087053202375708],[0.12157708406448364]
JXY,[0.48856793143996136],[0.48769432306289673]
JXZ,[0.8530443734443238],[0.8524128198623657]
JYX,[-0.010164243217845925],[-0.009965062141418457]
JYY,[-0.06292454119659796],[-0.06206497922539711]
JYZ,[-0.7440855515429825],[-0.7446045875549316]
JZX,[0.5685450839408246],[0.5683935880661011]
JZY,[-0.8610006166330297],[-0.860637366771698]
JZZ,[-0.27322762119529287],[-0.27233338356018066]
