,treino,previsto
gamma1,[0.3642906472729208],[0.36393502354621887]
gamma2,[0.9552362077987966],[0.9535349011421204]
gamma3,[0.01127596271534248],[0.011232087388634682]
gamma4,[0.7216819040125406],[0.7213102579116821]
JIX,[0.09738921128764444],[0.09798943996429443]
JIY,[0.5010819007713414],[0.500744104385376]
JIZ,[0.49461345881920815],[0.49423152208328247]
JXI,[0.7300902479000198],[0.7291145324707031]
JYI,[-0.42818641019276615],[-0.42749524116516113]
JZI,[0.9311449267290317],[0.9292984008789062]
JXX,[0.13348005804138263],[0.13306784629821777]
JXY,[0.4947781939171796],[0.49440255761146545]
JXZ,[0.5097966322719836],[0.508718729019165]
JYX,[0.8583989113564305],[0.8572913408279419]
JYY,[-0.45177555601451247],[-0.4510491192340851]
JYZ,[-0.2667563735632268],[-0.26680243015289307]
JZX,[0.434689013949763],[0.43475863337516785]
JZY,[0.1705933202916765],[0.16977855563163757]
JZZ,[0.5007357462750803],[0.501950204372406]
