,treino,previsto
gamma1,[0.3642906472729208],[0.3638264238834381]
gamma2,[0.9552362077987966],[0.9545154571533203]
gamma3,[0.01127596271534248],[0.011100315488874912]
gamma4,[0.7216819040125406],[0.7211418747901917]
JXX,[0.13348005804138263],[0.13288913667201996]
JXY,[0.4947781939171796],[0.4942152202129364]
JXZ,[0.5097966322719836],[0.5087519288063049]
JYX,[0.8583989113564305],[0.8573554754257202]
JYY,[-0.45177555601451247],[-0.4510324001312256]
JYZ,[-0.2667563735632268],[-0.2666044235229492]
JZX,[0.434689013949763],[0.43435418605804443]
JZY,[0.1705933202916765],[0.17031431198120117]
JZZ,[0.5007357462750803],[0.5017958283424377]
JIX,[0.09738921128764444],[0.09810617566108704]
JIY,[0.5010819007713414],[0.5009283423423767]
JIZ,[0.49461345881920815],[0.49433445930480957]
JXI,[0.7300902479000198],[0.7291011214256287]
JYI,[-0.42818641019276615],[-0.42757993936538696]
JZI,[0.9311449267290317],[0.9295986294746399]
